EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
60,0,0,0
11.28,0,0,0
60,0,0,0
6.10998,0,0,0
10.2932,0,0,0
60,0,0,0
10.4581,0,0,0
10.8401,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.19429,0,0,0
60,0,0,0
60,0,0,0
7.20455,0,0,0
5.03386,0,0,0
60,0,0,0
5.89456,0,0,0
3.25805,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.14372,0,0,0
3.15735,0,0,0
2.88349,0,0,0
60,0,0,0
4.38295,0,0,0
60,0,0,0
3.53897,0,0,0
2.78984,0,0,0
2.53691,0,0,0
0.868839,0,0,0
60,0,0,0
43.0087,0,0,0
60,0,0,0
0.775543,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.63611,0,0,0
1.47618,0,0,0
3.58368,0,0,0
60,0,0,0
5.95847,0,0,0
0.378753,0,0,0
10.2718,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.16606,0,0,0
60,0,0,0
3.30126,0,0,0
9.80112,0,0,0
60,0,0,0
8.10455,0,0,0
60,0,0,0
60,0,0,0
5.32251,0,0,0
9.87968,0,0,0
6.03165,0,0,0
4.62711,0,0,0
10.3409,0,0,0
1.63807,0,0,0
6.79948,0,0,0
60,0,0,0
60,0,0,0
0.545538,0,0,0
11.0691,0,0,0
5.00767,0,0,0
6.70987,0,0,0
10.0062,0,0,0
60,0,0,0
6.31401,0,0,0
60,0,0,0
0.28078,0,0,0
60,0,0,0
2.99447,0,0,0
60,0,0,0
1.06844,0,0,0
60,0,0,0
10.6931,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.49137,0,0,0
0.990735,0,0,0
1.47435,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.1136,0,0,0
60,0,0,0
8.3256,0,0,0
60,0,0,0
5.8722,0,0,0
10.7613,0,0,0
9.75936,0,0,0
0.767724,0,0,0
60,0,0,0
1.11138,0,0,0
9.19725,0,0,0
3.82081,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.4889,0,0,0
0.255853,0,0,0
60,0,0,0
9.63228,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.85472,0,0,0
0.886191,0,0,0
0.505743,0,0,0
60,0,0,0
10.2394,0,0,0
60,0,0,0
4.4371,0,0,0
60,0,0,0
6.65884,0,0,0
60,0,0,0
6.59324,0,0,0
4.95472,0,0,0
10.6608,0,0,0
1.33539,0,0,0
60,0,0,0
8.63251,0,0,0
3.10417,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.77907,0,0,0
60,0,0,0
8.71267,0,0,0
0.3081,0,0,0
9.41516,0,0,0
10.642,0,0,0
8.28432,0,0,0
60,0,0,0
11.1819,0,0,0
0.779213,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.116349,0,0,0
11.3277,0,0,0
60,0,0,0
4.10844,0,0,0
60,0,0,0
4.14818,0,0,0
60,0,0,0
5.75553,0,0,0
60,0,0,0
60,0,0,0
11.2257,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.1375,0,0,0
5.57758,0,0,0
60,0,0,0
60,0,0,0
1.46142,0,0,0
60,0,0,0
4.62405,0,0,0
8.90373,0,0,0
1.4698,0,0,0
1.38893,0,0,0
0.211038,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.70963,0,0,0
60,0,0,0
9.88284,0,0,0
60,0,0,0
60,0,0,0
3.30482,0,0,0
60,0,0,0
7.97523,0,0,0
2.96157,0,0,0
0.585129,0,0,0
60,0,0,0
9.98535,0,0,0
2.47082,0,0,0
60,0,0,0
60,0,0,0
1.51466,0,0,0
60,0,0,0
11.0655,0,0,0
60,0,0,0
3.91205,0,0,0
1.5085,0,0,0
60,0,0,0
9.42851,0,0,0
10.8434,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.39094,0,0,0
11.3159,0,0,0
3.71595,0,0,0
1.12666,0,0,0
0.660009,0,0,0
6.83885,0,0,0
9.49618,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.83371,0,0,0
60,0,0,0
2.30911,0,0,0
10.218,0,0,0
2.54688,0,0,0
11.3904,0,0,0
60,0,0,0
60,0,0,0
1.19837,0,0,0
60,0,0,0
6.16833,0,0,0
1.04559,0,0,0
9.66037,0,0,0
60,0,0,0
9.75686,0,0,0
6.20406,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.181184,0,0,0
11.1493,0,0,0
60,0,0,0
4.7724,0,0,0
7.31439,0,0,0
1.02344,0,0,0
60,0,0,0
4.7913,0,0,0
11.2479,0,0,0
11.075,0,0,0
9.1448,0,0,0
60,0,0,0
3.0798,0,0,0
60,0,0,0
60,0,0,0
0.670911,0,0,0
60,0,0,0
6.74626,0,0,0
5.09075,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.21363,0,0,0
60,0,0,0
4.90417,0,0,0
11.2888,0,0,0
0.831609,0,0,0
9.10919,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.86937,0,0,0
60,0,0,0
6.73693,0,0,0
2.51724,0,0,0
60,0,0,0
60,0,0,0
3.86718,0,0,0
60,0,0,0
7.8929,0,0,0
3.7355,0,0,0
60,0,0,0
60,0,0,0
4.01486,0,0,0
60,0,0,0
60,0,0,0
2.31386,0,0,0
7.35738,0,0,0
11.2144,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.35927,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.41629,0,0,0
7.9189,0,0,0
1.93706,0,0,0
2.2613,0,0,0
60,0,0,0
60,0,0,0
9.93933,0,0,0
60,0,0,0
60,0,0,0
9.20985,0,0,0
4.80603,0,0,0
60,0,0,0
1.99795,0,0,0
60,0,0,0
10.8417,0,0,0
60,0,0,0
60,0,0,0
3.1559,0,0,0
60,0,0,0
60,0,0,0
2.76992,0,0,0
60,0,0,0
4.91114,0,0,0
60,0,0,0
60,0,0,0
11.1876,0,0,0
1.30899,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9863,0,0,0
60,0,0,0
4.27155,0,0,0
60,0,0,0
60,0,0,0
4.88226,0,0,0
2.94851,0,0,0
60,0,0,0
10.7712,0,0,0
60,0,0,0
0.893314,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.78067,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.16422,0,0,0
6.41983,0,0,0
9.80466,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.84418,0,0,0
7.34271,0,0,0
10.9555,0,0,0
9.58324,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.4719,0,0,0
6.047,0,0,0
10.2818,0,0,0
60,0,0,0
5.77185,0,0,0
0.252058,0,0,0
60,0,0,0
8.57868,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.07373,0,0,0
9.33876,0,0,0
7.96445,0,0,0
11.0483,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.37345,0,0,0
60,0,0,0
5.06717,0,0,0
3.11916,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.14774,0,0,0
7.50709,0,0,0
2.85239,0,0,0
3.78575,0,0,0
60,0,0,0
6.61884,0,0,0
60,0,0,0
60,0,0,0
1.94584,0,0,0
60,0,0,0
1.30246,0,0,0
60,0,0,0
11.1099,0,0,0
4.15372,0,0,0
3.29896,0,0,0
60,0,0,0
10.3406,0,0,0
1.2961,0,0,0
1.9735,0,0,0
60,0,0,0
60,0,0,0
5.75624,0,0,0
5.1967,0,0,0
4.8097,0,0,0
9.99486,0,0,0
60,0,0,0
60,0,0,0
9.86257,0,0,0
3.7456,0,0,0
1.6759,0,0,0
60,0,0,0
1.67915,0,0,0
60,0,0,0
2.55325,0,0,0
4.46575,0,0,0
10.1619,0,0,0
2.79844,0,0,0
5.35929,0,0,0
60,0,0,0
60,0,0,0
3.91365,0,0,0
0.297964,0,0,0
0.521103,0,0,0
3.31901,0,0,0
10.7142,0,0,0
9.1593,0,0,0
8.25801,0,0,0
5.03068,0,0,0
4.63036,0,0,0
60,0,0,0
8.83675,0,0,0
4.90777,0,0,0
10.8649,0,0,0
3.61546,0,0,0
9.02212,0,0,0
60,0,0,0
3.83203,0,0,0
60,0,0,0
2.27537,0,0,0
4.02951,0,0,0
8.85916,0,0,0
60,0,0,0
60,0,0,0
7.38943,0,0,0
1.55487,0,0,0
9.71678,0,0,0
2.64531,0,0,0
9.79485,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.89959,0,0,0
60,0,0,0
6.91409,0,0,0
4.27134,0,0,0
6.69823,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.99243,0,0,0
60,0,0,0
0.66341,0,0,0
60,0,0,0
60,0,0,0
0.102094,0,0,0
2.62811,0,0,0
0.26401,0,0,0
2.21868,0,0,0
60,0,0,0
2.3183,0,0,0
60,0,0,0
60,0,0,0
3.21935,0,0,0
9.69826,0,0,0
60,0,0,0
60,0,0,0
7.64505,0,0,0
5.21111,0,0,0
4.24524,0,0,0
60,0,0,0
6.92223,0,0,0
9.56208,0,0,0
1.20284,0,0,0
0.429052,0,0,0
60,0,0,0
6.98191,0,0,0
60,0,0,0
4.21822,0,0,0
60,0,0,0
60,0,0,0
10.4664,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.16687,0,0,0
8.25338,0,0,0
3.67847,0,0,0
60,0,0,0
10.2518,0,0,0
10.9008,0,0,0
60,0,0,0
28.2621,0,0,0
60,0,0,0
2.65873,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.60735,0,0,0
1.52595,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8528,0,0,0
60,0,0,0
60,0,0,0
13.6246,0,0,0
60,0,0,0
60,0,0,0
1.1966,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0344,0,0,0
60,0,0,0
60,0,0,0
2.10803,0,0,0
60,0,0,0
1.26121,0,0,0
60,0,0,0
60,0,0,0
1.02944,0,0,0
60,0,0,0
3.89461,0,0,0
0.577537,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.981,0,0,0
60,0,0,0
0.894938,0,0,0
8.3879,0,0,0
60,0,0,0
6.91078,0,0,0
60,0,0,0
10.3984,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.85228,0,0,0
60,0,0,0
60,0,0,0
5.86566,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.87726,0,0,0
60,0,0,0
4.71034,0,0,0
2.88125,0,0,0
0.994603,0,0,0
60,0,0,0
6.56922,0,0,0
8.99146,0,0,0
5.38239,0,0,0
0.8627,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
15.5117,0,0,0
26.0274,0,0,0
10.3642,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.758836,0,0,0
2.25393,0,0,0
9.75314,0,0,0
60,0,0,0
10.0555,0,0,0
0.858973,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.25356,0,0,0
3.0918,0,0,0
3.44158,0,0,0
11.0136,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.17791,0,0,0
8.18937,0,0,0
60,0,0,0
5.1487,0,0,0
60,0,0,0
3.19688,0,0,0
60,0,0,0
10.1402,0,0,0
11.1896,0,0,0
60,0,0,0
0.205524,0,0,0
60,0,0,0
9.58544,0,0,0
11.2233,0,0,0
5.13246,0,0,0
4.26379,0,0,0
4.2303,0,0,0
9.07889,0,0,0
2.68229,0,0,0
3.17121,0,0,0
2.40294,0,0,0
7.17084,0,0,0
1.57814,0,0,0
60,0,0,0
60,0,0,0
8.50039,0,0,0
2.86315,0,0,0
15.2532,0,0,0
3.61919,0,0,0
60,0,0,0
60,0,0,0
1.99098,0,0,0
9.82505,0,0,0
60,0,0,0
6.65784,0,0,0
60,0,0,0
2.15633,0,0,0
15.2553,0,0,0
3.91983,0,0,0
60,0,0,0
8.37763,0,0,0
8.48396,0,0,0
2.04568,0,0,0
9.34535,0,0,0
8.04683,0,0,0
60,0,0,0
60,0,0,0
4.44129,0,0,0
60,0,0,0
5.25293,0,0,0
60,0,0,0
1.41629,0,0,0
60,0,0,0
60,0,0,0
8.70056,0,0,0
3.29135,0,0,0
6.61293,0,0,0
5.30544,0,0,0
2.50693,0,0,0
1.57434,0,0,0
60,0,0,0
2.76318,0,0,0
1.0344,0,0,0
60,0,0,0
60,0,0,0
7.09741,0,0,0
4.7149,0,0,0
60,0,0,0
60,0,0,0
1.88077,0,0,0
60,0,0,0
5.12297,0,0,0
4.55547,0,0,0
60,0,0,0
60,0,0,0
3.60592,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.5418,0,0,0
60,0,0,0
11.0937,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.6864,0,0,0
11.2284,0,0,0
60,0,0,0
60,0,0,0
0.348071,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.19652,0,0,0
5.98069,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3293,0,0,0
60,0,0,0
7.63485,0,0,0
10.374,0,0,0
60,0,0,0
6.32207,0,0,0
60,0,0,0
2.29203,0,0,0
60,0,0,0
60,0,0,0
41.402,0,0,0
9.01857,0,0,0
60,0,0,0
11.3806,0,0,0
60,0,0,0
60,0,0,0
5.32964,0,0,0
60,0,0,0
10.8274,0,0,0
9.81755,0,0,0
60,0,0,0
10.732,0,0,0
60,0,0,0
3.53938,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.14996,0,0,0
7.39037,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.87413,0,0,0
3.54832,0,0,0
60,0,0,0
7.20003,0,0,0
60,0,0,0
6.82163,0,0,0
60,0,0,0
0.176647,0,0,0
60,0,0,0
10.7828,0,0,0
60,0,0,0
5.7705,0,0,0
2.18472,0,0,0
9.51928,0,0,0
2.16342,0,0,0
60,0,0,0
1.36344,0,0,0
60,0,0,0
60,0,0,0
9.46338,0,0,0
0.544046,0,0,0
60,0,0,0
5.0991,0,0,0
9.80771,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.99203,0,0,0
60,0,0,0
60,0,0,0
8.68914,0,0,0
1.6153,0,0,0
5.63298,0,0,0
8.86403,0,0,0
1.85103,0,0,0
0.154145,0,0,0
60,0,0,0
10.8255,0,0,0
1.66944,0,0,0
9.04975,0,0,0
60,0,0,0
41.5125,0,0,0
60,0,0,0
60,0,0,0
9.44591,0,0,0
60,0,0,0
11.2246,0,0,0
8.49073,0,0,0
60,0,0,0
4.34089,0,0,0
60,0,0,0
60,0,0,0
0.895112,0,0,0
2.31676,0,0,0
16.5736,0,0,0
60,0,0,0
60,0,0,0
7.49572,0,0,0
7.31218,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.03908,0,0,0
4.08804,0,0,0
0.822755,0,0,0
7.46714,0,0,0
60,0,0,0
9.64016,0,0,0
10.386,0,0,0
8.94512,0,0,0
11.2086,0,0,0
8.5873,0,0,0
9.64644,0,0,0
7.63926,0,0,0
4.40368,0,0,0
5.75179,0,0,0
60,0,0,0
60,0,0,0
2.44765,0,0,0
60,0,0,0
0.70069,0,0,0
60,0,0,0
9.4023,0,0,0
1.62942,0,0,0
60,0,0,0
3.74991,0,0,0
60,0,0,0
0.362603,0,0,0
60,0,0,0
0.184284,0,0,0
7.7039,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2839,0,0,0
1.72639,0,0,0
8.78486,0,0,0
4.89354,0,0,0
2.44178,0,0,0
3.95776,0,0,0
5.59634,0,0,0
4.92135,0,0,0
3.51422,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
15.3609,0,0,0
0.119066,0,0,0
60,0,0,0
10.2321,0,0,0
60,0,0,0
4.2956,0,0,0
60,0,0,0
0.218568,0,0,0
7.94663,0,0,0
4.42263,0,0,0
0.715601,0,0,0
60,0,0,0
60,0,0,0
3.06847,0,0,0
60,0,0,0
0.833919,0,0,0
6.10082,0,0,0
1.97425,0,0,0
53.5132,0,0,0
60,0,0,0
11.3341,0,0,0
60,0,0,0
8.7508,0,0,0
60,0,0,0
9.48836,0,0,0
4.25276,0,0,0
4.27755,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
